Categoria, Especificação, Porcentagens, Incrementos/Decrementos, Mês, Ano
Physical CPUs, 4 cpus, 50.35%, -1.56%, Janeiro, 2020
Physical CPUs, 5 cpus, 0.01%, 0.00%, Janeiro, 2020
Physical CPUs, 6 cpus, 20.06%, +0.42%, Janeiro, 2020
Physical CPUs, 7 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 8 cpus, 5.71%, +0.93%, Janeiro, 2020
Physical CPUs, 10 cpus, 0.08%, +0.01%, Janeiro, 2020
Physical CPUs, 12 cpus, 0.22%, +0.05%, Janeiro, 2020
Physical CPUs, 13 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 14 cpus, 0.01%, 0.00%, Janeiro, 2020
Physical CPUs, 16 cpus, 0.07%, +0.01%, Janeiro, 2020
Physical CPUs, 18 cpus, 0.01%, 0.00%, Janeiro, 2020
Physical CPUs, 20 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 22 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 24 cpus, 0.01%, +0.01%, Janeiro, 2020
Physical CPUs, 28 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 32 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 44 cpus, 0.00%, 0.00%, Janeiro, 2020
Physical CPUs, 64 cpus, 0.00%, 0.00%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1060, 13.03%, -2.76%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 8.80%, +0.16%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1050, 5.27%, +0.44%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1070, 4.41%, +0.20%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1080, 2.71%, +0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 970, 2.42%, +0.21%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2060, 2.12%, -0.15%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 960, 2.10%, -0.62%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 750 Ti, 1.92%, -0.08%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 1.90%, +0.43%, Janeiro, 2020
Video Card Description, AMD Radeon RX 580, 1.79%, +0.26%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2070, 1.68%, -0.05%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 1.67%, +0.14%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1650, 1.57%, +0.49%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 960M, 1.22%, +0.16%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 1.19%, -0.04%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660, 1.13%, -0.23%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080, 1.03%, +0.06%, Janeiro, 2020
Video Card Description, AMD Radeon RX 570, 0.97%, +0.13%, Janeiro, 2020
Video Card Description, Intel HD Graphics 4000, 0.94%, -0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 940M, 0.89%, +0.04%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 730, 0.79%, +0.02%, Janeiro, 2020
Video Card Description, Intel UHD Graphics 620, 0.78%, -0.08%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 0.77%, +0.19%, Janeiro, 2020
Video Card Description, Intel HD Graphics 620, 0.71%, -0.11%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.70%, +0.12%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 950, 0.70%, -0.24%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 950M, 0.69%, +0.06%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 1030, 0.66%, +0.11%, Janeiro, 2020
Video Card Description, Intel Haswell, 0.62%, -0.04%, Janeiro, 2020
Video Card Description, AMD Radeon R7 Graphics, 0.61%, -0.10%, Janeiro, 2020
Video Card Description, AMD Radeon RX 480, 0.60%, +0.03%, Janeiro, 2020
Video Card Description, Intel HD Graphics 520, 0.57%, -0.05%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 760, 0.57%, +0.02%, Janeiro, 2020
Video Card Description, NVIDIA GeForce MX150, 0.57%, +0.07%, Janeiro, 2020
Video Card Description, Intel UHD Graphics 630, 0.55%, +0.06%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 750, 0.54%, +0.04%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 720M, 0.52%, +0.01%, Janeiro, 2020
Video Card Description, Intel HD Graphics 3000, 0.51%, -0.04%, Janeiro, 2020
Video Card Description, AMD Radeon R5 Graphics, 0.50%, -0.08%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 650, 0.49%, +0.05%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 980, 0.48%, +0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 0.48%, +0.12%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 660, 0.47%, +0.02%, Janeiro, 2020
Video Card Description, Intel HD Graphics 6000, 0.45%, -0.03%, Janeiro, 2020
Video Card Description, Intel HD Graphics 630, 0.45%, +0.01%, Janeiro, 2020
Video Card Description, Intel HD Graphics 4600, 0.45%, 0.00%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.44%, +0.02%, Janeiro, 2020
Video Card Description, AMD Radeon RX 5700 XT, 0.44%, +0.18%, Janeiro, 2020
Video Card Description, AMD Radeon Vega 8 Graphics, 0.43%, +0.08%, Janeiro, 2020
Video Card Description, Intel Ivy Bridge, 0.43%, 0.00%, Janeiro, 2020
Video Card Description, Intel HD Graphics 5500, 0.43%, -0.03%, Janeiro, 2020
Video Card Description, AMD Radeon RX 560, 0.37%, +0.01%, Janeiro, 2020
Video Card Description, AMD Radeon RX 590 Series, 0.36%, +0.09%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 630, 0.35%, +0.02%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 920M, 0.34%, 0.00%, Janeiro, 2020
Video Card Description, AMD Radeon RX Vega, 0.34%, +0.04%, Janeiro, 2020
Video Card Description, AMD Radeon RX 460, 0.34%, +0.02%, Janeiro, 2020
Video Card Description, AMD Radeon RX 470, 0.32%, +0.04%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 710, 0.32%, +0.03%, Janeiro, 2020
Video Card Description, AMD Radeon HD 7900 Series, 0.32%, 0.00%, Janeiro, 2020
Video Card Description, AMD Radeon HD 7700 Series, 0.31%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.31%, +0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 840M, 0.31%, +0.01%, Janeiro, 2020
Video Card Description, AMD Radeon HD 8800 Series, 0.30%, +0.02%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 770, 0.30%, +0.01%, Janeiro, 2020
Video Card Description, Intel Iris Plus Graphics 640, 0.30%, 0.00%, Janeiro, 2020
Video Card Description, Intel HD Graphics 530, 0.30%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 970M, 0.30%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 550 Ti, 0.28%, +0.02%, Janeiro, 2020
Video Card Description, Intel Valleyview Baytrail, 0.27%, -0.02%, Janeiro, 2020
Video Card Description, AMD Radeon R7 300 Series, 0.26%, +0.01%, Janeiro, 2020
Video Card Description, AMD Radeon RX 550, 0.25%, +0.02%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 920MX, 0.25%, 0.00%, Janeiro, 2020
Video Card Description, AMD Radeon R9 380 Series, 0.25%, +0.02%, Janeiro, 2020
Video Card Description, AMD Radeon HD 7800 Series, 0.25%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 860M, 0.24%, +0.02%, Janeiro, 2020
Video Card Description, AMD Radeon HD 8500 Series, 0.23%, +0.02%, Janeiro, 2020
Video Card Description, Intel Sandy Bridge, 0.23%, -0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTS 450, 0.23%, +0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce MX130, 0.22%, +0.02%, Janeiro, 2020
Video Card Description, Intel Cherryview Cherrytrail, 0.21%, -0.04%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 740M, 0.21%, 0.00%, Janeiro, 2020
Video Card Description, AMD Radeon R9 200 Series, 0.21%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 650 Ti, 0.21%, +0.03%, Janeiro, 2020
Video Card Description, Intel Iris Graphics 6100, 0.20%, -0.02%, Janeiro, 2020
Video Card Description, Intel Iris Pro Graphics 5200, 0.20%, -0.01%, Janeiro, 2020
Video Card Description, , 0.20%, +0.01%, Janeiro, 2020
Video Card Description, AMD Radeon RX Vega 11 Graphics, 0.20%, +0.03%, Janeiro, 2020
Video Card Description, AMD Radeon R9 390 Series, 0.20%, +0.01%, Janeiro, 2020
Video Card Description, AMD Radeon RX 580 2048SP, 0.20%, +0.20%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 940MX, 0.20%, 0.00%, Janeiro, 2020
Video Card Description, AMD Radeon R5 M330, 0.19%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce MX110, 0.18%, +0.03%, Janeiro, 2020
Video Card Description, NVIDIA GeForce MX250, 0.18%, +0.18%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 850M, 0.18%, +0.02%, Janeiro, 2020
Video Card Description, AMD Radeon HD 8470D, 0.17%, -0.04%, Janeiro, 2020
Video Card Description, Intel HD Graphics 4400, 0.17%, -0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce 210, 0.17%, -0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 0.17%, +0.17%, Janeiro, 2020
Video Card Description, AMD Radeon R4 Graphics, 0.17%, -0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 640, 0.17%, +0.01%, Janeiro, 2020
Video Card Description, NVIDIA GeForce GT 740, 0.16%, +0.16%, Janeiro, 2020
Video Card Description, AMD Radeon Pro 460, 0.16%, +0.16%, Janeiro, 2020
Video Card Description, Intel HD Graphics 2000, 0.16%, -0.01%, Janeiro, 2020
Video Card Description, AMD Radeon RX 5700, 0.15%, +0.15%, Janeiro, 2020
Video Card Description, Other, 10.73%, -0.58%, Janeiro, 2020
VRAM, 512 MB, 1.84%, 0.00%, Janeiro, 2020
VRAM, 768 MB, 0.64%, -0.07%, Janeiro, 2020
VRAM, 1024 MB, 12.95%, +1.18%, Janeiro, 2020
VRAM, 2047 MB, 16.29%, +0.37%, Janeiro, 2020
VRAM, 3071 MB, 5.85%, -1.88%, Janeiro, 2020
VRAM, 4095 MB, 17.74%, +0.80%, Janeiro, 2020
VRAM, 5119 MB, 0.72%, -2.27%, Janeiro, 2020
VRAM, 6143 MB, 18.19%, +0.17%, Janeiro, 2020
VRAM, 8191 MB, 18.61%, +1.50%, Janeiro, 2020
VRAM, 11263 MB, 3.84%, +0.62%, Janeiro, 2020
VRAM, Other, 3.32%, -0.42%, Janeiro, 2020
Primary Display Resolution, 1024 x 768, 0.45%, 0.00%, Janeiro, 2020
Primary Display Resolution, 1280 x 1024, 1.59%, +0.07%, Janeiro, 2020
Primary Display Resolution, 1280 x 720, 0.35%, -0.01%, Janeiro, 2020
Primary Display Resolution, 1280 x 800, 0.58%, -0.04%, Janeiro, 2020
Primary Display Resolution, 1360 x 768, 1.67%, +0.08%, Janeiro, 2020
Primary Display Resolution, 1366 x 768, 10.34%, -0.24%, Janeiro, 2020
Primary Display Resolution, 1440 x 900, 3.11%, +0.14%, Janeiro, 2020
Primary Display Resolution, 1600 x 900, 2.87%, +0.07%, Janeiro, 2020
Primary Display Resolution, 1680 x 1050, 2.25%, +0.14%, Janeiro, 2020
Primary Display Resolution, 1920 x 1080, 64.41%, -0.53%, Janeiro, 2020
Primary Display Resolution, 1920 x 1200, 0.85%, 0.00%, Janeiro, 2020
Primary Display Resolution, 2560 x 1440, 5.86%, -0.04%, Janeiro, 2020
Primary Display Resolution, 2560 x 1080, 1.11%, +0.04%, Janeiro, 2020
Primary Display Resolution, 3440 x 1440, 0.74%, +0.09%, Janeiro, 2020
Primary Display Resolution, 3840 x 2160, 1.97%, +0.13%, Janeiro, 2020
Primary Display Resolution, Other, 1.84%, +0.09%, Janeiro, 2020
OS Version, Windows, 96.02%, -0.07%, Fevereiro, 2020
OS Version, Windows 10 64 bit, 80.37%, +1.14%, Fevereiro, 2020
OS Version, Windows 7 64 bit, 12.39%, -1.17%, Fevereiro, 2020
OS Version, Windows 8.1 64 bit, 2.10%, -0.12%, Fevereiro, 2020
OS Version, Windows 7, 0.74%, +0.06%, Fevereiro, 2020
OS Version, Windows 8 64 bit, 0.17%, +0.01%, Fevereiro, 2020
OS Version, Windows 10, 0.16%, +0.01%, Fevereiro, 2020
OS Version, OSX, 3.15%, +0.14%, Fevereiro, 2020
OS Version, MacOS 10.14.6 64 bit, 0.80%, -0.02%, Fevereiro, 2020
OS Version, MacOS 10.15.3 64 bit, 0.63%, +0.63%, Fevereiro, 2020
OS Version, MacOS 10.15.2 64 bit, 0.49%, -0.38%, Fevereiro, 2020
OS Version, MacOS 10.13.6 64 bit, 0.44%, +0.02%, Fevereiro, 2020
OS Version, MacOS 10.12.6 64 bit, 0.17%, +0.01%, Fevereiro, 2020
OS Version, MacOS 10.11.6 64 bit, 0.11%, +0.01%, Fevereiro, 2020
OS Version, MacOS 10.14.5 64 bit, 0.11%, -0.01%, Fevereiro, 2020
OS Version, MacOS 10.15.1 64 bit, 0.10%, -0.10%, Fevereiro, 2020
OS Version, Linux, 0.83%, -0.07%, Fevereiro, 2020
OS Version, Ubuntu 19.10 64 bit, 0.10%, +0.01%, Fevereiro, 2020
OS Version, "Arch Linux" 64 bit, 0.09%, -0.01%, Fevereiro, 2020
OS Version, "Manjaro Linux" 64 bit, 0.09%, 0.00%, Fevereiro, 2020
OS Version, Ubuntu 18.04.4 LTS 64 bit, 0.09%, +0.09%, Fevereiro, 2020
OS Version, Ubuntu 18.04.3 LTS 64 bit, 0.09%, -0.11%, Fevereiro, 2020
OS Version, Linux Mint 19.3 Tricia 64 bit, 0.06%, +0.01%, Fevereiro, 2020
System RAM, Less than 2 GB, 0.13%, +0.01%, Fevereiro, 2020
System RAM, 2 GB, 0.75%, +0.03%, Fevereiro, 2020
System RAM, 3 GB, 2.40%, +0.15%, Fevereiro, 2020
System RAM, 4 GB, 7.78%, +0.29%, Fevereiro, 2020
System RAM, 5 GB, 0.38%, +0.01%, Fevereiro, 2020
System RAM, 6 GB, 2.30%, -0.03%, Fevereiro, 2020
System RAM, 7 GB, 2.46%, +0.06%, Fevereiro, 2020
System RAM, 8 GB, 36.03%, +1.06%, Fevereiro, 2020
System RAM, 9 GB, 0.03%, 0.00%, Fevereiro, 2020
System RAM, 10 GB, 0.30%, 0.00%, Fevereiro, 2020
System RAM, 11 GB, 0.19%, 0.00%, Fevereiro, 2020
System RAM, 12 GB, 3.05%, -0.04%, Fevereiro, 2020
System RAM, 13 GB, 0.01%, 0.00%, Fevereiro, 2020
System RAM, 14 GB, 0.25%, +0.02%, Fevereiro, 2020
System RAM, 15 GB, 0.45%, +0.02%, Fevereiro, 2020
System RAM, 16 GB, 36.74%, -1.53%, Fevereiro, 2020
System RAM, More than 16 GB, 6.72%, -0.08%, Fevereiro, 2020
Physical CPUs, 1 cpu, 0.57%, +0.04%, Fevereiro, 2020
Physical CPUs, 2 cpus, 22.03%, +0.46%, Fevereiro, 2020
Physical CPUs, 3 cpus, 1.25%, -0.14%, Fevereiro, 2020
Physical CPUs, 4 cpus, 49.22%, -1.13%, Fevereiro, 2020
Physical CPUs, 5 cpus, 0.01%, 0.00%, Fevereiro, 2020
Physical CPUs, 6 cpus, 20.65%, +0.59%, Fevereiro, 2020
Physical CPUs, 7 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 8 cpus, 5.84%, +0.13%, Fevereiro, 2020
Physical CPUs, 9 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 10 cpus, 0.08%, 0.00%, Fevereiro, 2020
Physical CPUs, 11 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 12 cpus, 0.25%, +0.03%, Fevereiro, 2020
Physical CPUs, 14 cpus, 0.01%, 0.00%, Fevereiro, 2020
Physical CPUs, 16 cpus, 0.07%, 0.00%, Fevereiro, 2020
Physical CPUs, 18 cpus, 0.01%, 0.00%, Fevereiro, 2020
Physical CPUs, 20 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 22 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 23 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 24 cpus, 0.00%, -0.01%, Fevereiro, 2020
Physical CPUs, 28 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 32 cpus, 0.00%, 0.00%, Fevereiro, 2020
Physical CPUs, 64 cpus, 0.00%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1060, 12.23%, -0.80%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 8.74%, -0.06%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1050, 5.27%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1070, 4.06%, -0.35%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1080, 2.42%, -0.29%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 2.22%, +0.32%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 970, 2.21%, -0.21%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2060, 2.10%, -0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1650, 2.06%, +0.49%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 960, 1.93%, -0.17%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 750 Ti, 1.90%, -0.02%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 580, 1.73%, -0.06%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2070, 1.61%, -0.07%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 1.53%, -0.14%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 960M, 1.28%, +0.06%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660, 1.23%, +0.10%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 1.08%, -0.11%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 570, 1.00%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080, 0.93%, -0.10%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 4000, 0.92%, -0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce 940M, 0.92%, +0.03%, Fevereiro, 2020
Video Card Description, Intel UHD Graphics 620, 0.91%, +0.13%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 0.89%, +0.12%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GT 730, 0.83%, +0.04%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 620, 0.80%, +0.09%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 950M, 0.72%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.70%, 0.00%, Fevereiro, 2020
Video Card Description, Intel Haswell, 0.68%, +0.06%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GT 1030, 0.66%, 0.00%, Fevereiro, 2020
Video Card Description, AMD Radeon R7 Graphics, 0.66%, +0.05%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce MX150, 0.65%, +0.08%, Fevereiro, 2020
Video Card Description, Intel UHD Graphics 630, 0.61%, +0.06%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 950, 0.61%, -0.09%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 520, 0.60%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 750, 0.57%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 0.56%, +0.08%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 480, 0.55%, -0.05%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GT 720M, 0.55%, +0.03%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 6000, 0.53%, +0.08%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 3000, 0.53%, +0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 760, 0.53%, -0.04%, Fevereiro, 2020
Video Card Description, AMD Radeon R5 Graphics, 0.52%, +0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 650, 0.49%, 0.00%, Fevereiro, 2020
Video Card Description, AMD Radeon Vega 8 Graphics, 0.48%, +0.05%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 5700 XT, 0.47%, +0.03%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 630, 0.47%, +0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 660, 0.47%, 0.00%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 4600, 0.47%, +0.02%, Fevereiro, 2020
Video Card Description, Intel Ivy Bridge, 0.43%, 0.00%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 5500, 0.43%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 980, 0.42%, -0.06%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 590 Series, 0.39%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.39%, -0.05%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 560, 0.38%, +0.01%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce 920M, 0.35%, +0.01%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GT 710, 0.35%, +0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GT 630, 0.35%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.34%, +0.03%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 470, 0.33%, +0.01%, Fevereiro, 2020
Video Card Description, Intel Iris Plus Graphics 640, 0.33%, +0.03%, Fevereiro, 2020
Video Card Description, AMD Radeon RX Vega, 0.32%, -0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce 840M, 0.31%, 0.00%, Fevereiro, 2020
Video Card Description, AMD Radeon HD 7700 Series, 0.31%, 0.00%, Fevereiro, 2020
Video Card Description, Intel HD Graphics 530, 0.31%, +0.01%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 460, 0.31%, -0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 0.31%, +0.14%, Fevereiro, 2020
Video Card Description, AMD Radeon HD 7900 Series, 0.30%, -0.02%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 970M, 0.30%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce MX250, 0.28%, +0.10%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 580 2048SP, 0.28%, +0.08%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 770, 0.27%, -0.03%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 550 Ti, 0.27%, -0.01%, Fevereiro, 2020
Video Card Description, AMD Radeon RX 550, 0.27%, +0.02%, Fevereiro, 2020
Video Card Description, AMD Radeon HD 8800 Series, 0.27%, -0.03%, Fevereiro, 2020
Video Card Description, Intel Valleyview Baytrail, 0.27%, 0.00%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce 920MX, 0.26%, +0.01%, Fevereiro, 2020
Video Card Description, Intel Sandy Bridge, 0.24%, +0.01%, Fevereiro, 2020
Video Card Description, NVIDIA GeForce GTX 860M, 0.24%, 0.00%, Fevereiro, 2020
